 482.00  0.61039E-07  0.76111E-13  0.62573E+03
 483.00  0.60400E-07  0.74818E-13  0.62573E+03
 484.00  0.59772E-07  0.73554E-13  0.62573E+03
 485.00  0.59155E-07  0.72318E-13  0.62573E+03
 486.00  0.58548E-07  0.71111E-13  0.62573E+03
 487.00  0.57952E-07  0.69931E-13  0.62573E+03
 488.00  0.57366E-07  0.68777E-13  0.62573E+03
 489.00  0.56789E-07  0.67650E-13  0.62573E+03
 490.00  0.56222E-07  0.66547E-13  0.62573E+03
 491.00  0.55665E-07  0.65470E-13  0.62573E+03
 492.00  0.55116E-07  0.64416E-13  0.62573E+03
 493.00  0.54577E-07  0.63386E-13  0.62573E+03
 494.00  0.54046E-07  0.62378E-13  0.62573E+03
 495.00  0.53524E-07  0.61393E-13  0.62573E+03
 496.00  0.53010E-07  0.60429E-13  0.62573E+03
 497.00  0.52505E-07  0.59486E-13  0.62573E+03
 498.00  0.52007E-07  0.58565E-13  0.62573E+03
 499.00  0.51518E-07  0.57663E-13  0.62573E+03
